PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;PLAATS                 ;CBS_BUURTCODE_2023;CBS_BUURTNAAM_2023                      ;AANTAL_AANSLUITINGEN_MET_PV;TOTAAL_AANTAL_AANSLUITINGEN;OPGESTELD_VERMOGEN_KW
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;9;13
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;10;6,2
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;24;25,53
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;7;155,4
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;7;220,8
20240409;Liander;Gelderland              ;Zaltbommel             ;Poederoijen            ;BU02970101   ;Poederoijen                                          ;96;219;485,035
20240409;Liander;Gelderland              ;Zaltbommel             ;Poederoijen            ;BU02970105   ;Verspreide huizen in de polder Aalst                 ;9;17;102,225
20240409;Liander;Gelderland              ;Zaltbommel             ;Poederoijen            ;BU02970106   ;Verspreide huizen in de polder Poederoijen           ;62;162;443,84
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;?            ;?                                                    ;11;91;33,444
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970000   ;Zaltbommel Binnenstad                                ;156;1.174;623,782
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970001   ;Zaltbommel Vergt en omgeving                         ;1.070;2.262;3.648,71
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970002   ;Zaltbommel Spellewaard                               ;725;1.533;2.641,51
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970007   ;Verspreide huizen Hoeven                             ;621;1.230;2.571,58
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970008   ;Verspreide huizen Oostzijde                          ;62;265;942,55
20240409;Liander;Gelderland              ;Zaltbommel             ;Zaltbommel             ;BU02970009   ;Verspreide huizen Westzijde                          ;53;93;384,074
20240409;Liander;Gelderland              ;Zaltbommel             ;Zuilichem              ;BU02970103   ;Zuilichem                                            ;313;525;1.567,71
20240409;Liander;Gelderland              ;Zaltbommel             ;Zuilichem              ;BU02970105   ;Verspreide huizen in de polder Aalst                 ;29;70;202,98
20240409;Liander;Gelderland              ;Zaltbommel             ;Zuilichem              ;BU02970109   ;Verspreide huizen in de polder Zuilichem en omgeving ;83;155;492,05
20240409;Liander;Gelderland              ;Zevenaar               ;Aerdt                  ;BU02990500   ;Rijnstrangen                                         ;5;15;52,3
20240409;Liander;Gelderland              ;Zevenaar               ;Aerdt                  ;BU02990700   ;Aerdt                                                ;30;60;200,36
20240409;Liander;Gelderland              ;Zevenaar               ;Aerdt                  ;BU02990701   ;Buitengebied Aerdt                                   ;152;302;841,275
20240409;Liander;Gelderland              ;Zevenaar               ;Angerlo                ;BU02990200   ;Angerlo                                              ;348;648;1.722,26
20240409;Liander;Gelderland              ;Zevenaar               ;Angerlo                ;BU02990201   ;Angerlo's Broek                                      ;17;64;311,15
20240409;Liander;Gelderland              ;Zevenaar               ;Babberich              ;BU02990100   ;Babberich                                            ;254;747;1.277,75
20240409;Liander;Gelderland              ;Zevenaar               ;Babberich              ;BU02990101   ;Camphuizen                                           ;5;20;36,3
20240409;Liander;Gelderland              ;Zevenaar               ;Babberich              ;BU02990102   ;Buitengebied Babberich                               ;82;200;569,65
20240409;Liander;Gelderland              ;Zevenaar               ;Giesbeek               ;BU02990201   ;Angerlo's Broek                                      ;7;16;143,7
20240409;Liander;Gelderland              ;Zevenaar               ;Giesbeek               ;BU02990300   ;Giesbeek                                             ;697;1.279;2.852,56
20240409;Liander;Gelderland              ;Zevenaar               ;Herwen                 ;BU02990800   ;Herwen                                               ;201;408;971,588
20240409;Liander;Gelderland              ;Zevenaar               ;Herwen                 ;BU02990801   ;Buitengebied Herwen                                  ;43;95;372,205
20240409;Liander;Gelderland              ;Zevenaar               ;Lathum                 ;BU02990201   ;Angerlo's Broek                                      ;12;21;90,8
20240409;Liander;Gelderland              ;Zevenaar               ;Lathum                 ;BU02990302   ;Riverparc                                            ;203;359;937,322
20240409;Liander;Gelderland              ;Zevenaar               ;Lathum                 ;BU02990400   ;Lathum                                               ;135;247;696,21
20240409;Liander;Gelderland              ;Zevenaar               ;Lobith                 ;BU02990801   ;Buitengebied Herwen                                  ;11;37;78,04
20240409;Liander;Gelderland              ;Zevenaar               ;Lobith                 ;BU02990900   ;Lobith                                               ;551;1.523;2.243,78
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;2;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;6;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;11;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;11;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;14;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;15;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;55,2
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;7;9
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;8;5
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;20;5
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;26;6
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;4;20
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;14;58,88
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;15;95
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;22;0
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;9;34,15
20240409;Liander;Gelderland              ;Zevenaar               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;17;7,63
20240409;Liander;Gelderland              ;Zevenaar               ;Pannerden              ;BU02990500   ;Rijnstrangen                                         ;14;35;138,82
20240409;Liander;Gelderland              ;Zevenaar               ;Pannerden              ;BU02990600   ;Pannerden                                            ;420;929;2.022,81
20240409;Liander;Gelderland              ;Zevenaar               ;Pannerden              ;BU02990601   ;Buitengebied Pannerden                               ;36;87;356,7
20240409;Liander;Gelderland              ;Zevenaar               ;Spijk                  ;BU02991100   ;Spijk                                                ;98;254;372,12
20240409;Liander;Gelderland              ;Zevenaar               ;Spijk                  ;BU02991101   ;Buitengebied Lobith/Spijk                            ;27;87;279,13
20240409;Liander;Gelderland              ;Zevenaar               ;Tolkamer               ;BU02991000   ;Tolkamer                                             ;517;1.305;2.214,97
20240409;Liander;Gelderland              ;Zevenaar               ;Tolkamer               ;BU02991101   ;Buitengebied Lobith/Spijk                            ;5;11;25,03
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;?            ;?                                                    ;18;190;54,74
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990000   ;Centrum                                              ;149;1.107;604,157
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990001   ;Molenwijk                                            ;256;676;1.167,60
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990002   ;Het Grieth                                           ;200;824;876,845
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990003   ;Schrijvershoek                                       ;367;1.294;1.181,43
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990004   ;Zonnemaat                                            ;561;1.973;2.111,22
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990005   ;Lentemorgen I                                        ;278;1.058;1.133,67
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990006   ;Stegeslag                                            ;557;1.403;2.074,66
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990007   ;Lentemorgen II                                       ;309;641;1.164,66
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990008   ;Tatelaar                                             ;27;112;330,6
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990009   ;De Horst                                             ;215;427;880,702
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990010   ;Methen                                               ;551;1.399;2.179,21
20240409;Liander;Gelderland              ;Zevenaar               ;Zevenaar               ;BU02990011   ;Mercurion                                            ;10;23;138
